Datasheet,Image,DK Part #,MfrPartNum,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,"Part Status",Capacitance,"Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://atceramics.com/userFiles/uploads/pdfs/530l.pdf","//media.digikey.com/Photos/American%20Technical%20Ceramics/MFG_530L104KT16T.JPG","1284-1591-2-ND,1284-1591-1-ND,1284-1591-6-ND","530L104KT16T","American Technical Ceramics","American Technical Ceramics","CAP CER 0.1UF 16V X7R 0402","165,037","2.02","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 530L","Active","0.1 µF","±10%","16V","X7R","-55°C ~ 125°C","-","-","SMPS Filtering","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)","-","0.024"" (0.61mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/100b.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B150FT500XT1KTR-ND,1284-100B150FT500XT1KCT-ND,1284-100B150FT500XT1KDKR-ND","100B150FT500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 15PF 500V P90 1111","1,448","7.89","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","15 pF","±1%","500V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/100b.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B1R8BT500XT1KTR-ND,1284-100B1R8BT500XT1KCT-ND,1284-100B1R8BT500XT1KDKR-ND","100B1R8BT500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 1.8PF 500V P90 1111","5,221","4.95","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","1.8 pF","±0.1pF","500V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://datasheets.kyocera-avx.com/100B.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B1R0BTN500XT1KTR-ND,1284-100B1R0BTN500XT1KCT-ND,1284-100B1R0BTN500XT1KDKR-ND","100B1R0BTN500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 1PF 500V P90 1111","595","5.67","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","1 pF","±0.1pF","500V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://datasheets.kyocera-avx.com/100A.pdf","//media.digikey.com/Photos/American%20Technical%20Ceramics/MFG_100Axxxxx150XT.jpg","1284-100A101FT150XT1KTR-ND,1284-100A101FT150XT1KCT-ND,1284-100A101FT150XT1KDKR-ND","100A101FT150XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 100PF 150V P90 0505","50","6.37","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100A","Active","100 pF","±1%","150V","P90","-55°C ~ 125°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0505 (1313 Metric)","0.055"" L x 0.055"" W (1.40mm x 1.40mm)","-","0.057"" (1.45mm)","-","-"
"https://datasheets.kyocera-avx.com/800A.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0606%20(1616%20Metric).jpg","1284-800A100FT250XT4KTR-ND,1284-800A100FT250XT4KCT-ND,1284-800A100FT250XT4KDKR-ND","800A100FT250XT4K","American Technical Ceramics","American Technical Ceramics","CAP CER 10PF 250V C0G/NP0 0505","9,540","3.87","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 800A","Active","10 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0505 (1313 Metric)","0.055"" L x 0.055"" W (1.40mm x 1.40mm)","-","0.057"" (1.45mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/800a.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0606%20(1616%20Metric).jpg","1284-800A470JT250XT4KTR-ND,1284-800A470JT250XT4KCT-ND,1284-800A470JT250XT4KDKR-ND","800A470JT250XT4K","American Technical Ceramics","American Technical Ceramics","CAP CER 47PF 250V C0G/NP0 0505","3,245","2.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 800A","Active","47 pF","±5%","250V","C0G, NP0","-55°C ~ 125°C","Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0505 (1313 Metric)","0.055"" L x 0.055"" W (1.40mm x 1.40mm)","-","0.057"" (1.45mm)","-","-"
"https://datasheets.kyocera-avx.com/800A.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0606%20(1616%20Metric).jpg","1284-800A2R0BT250XT4KTR-ND,1284-800A2R0BT250XT4KCT-ND,1284-800A2R0BT250XT4KDKR-ND","800A2R0BT250XT4K","American Technical Ceramics","American Technical Ceramics","CAP CER 2PF 250V C0G/NP0 0505","4,292","3.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 800A","Active","2 pF","±0.1pF","250V","C0G, NP0","-55°C ~ 125°C","Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0505 (1313 Metric)","0.055"" L x 0.055"" W (1.40mm x 1.40mm)","-","0.057"" (1.45mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/600f.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0805%20(1.30mm).jpg","1284-1717-2-ND,1284-1717-1-ND,1284-1717-6-ND","600F200FT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 20PF 250V C0G/NP0 0805","334","2.41","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600F","Active","20 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.24mm)","-","0.051"" (1.30mm)","-","-"
"https://datasheets.kyocera-avx.com/100B.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B240JT500XT1KTR-ND,1284-100B240JT500XT1KCT-ND,1284-100B240JT500XT1KDKR-ND","100B240JT500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 24PF 500V P90 1111","9,653","5.99","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","24 pF","±5%","500V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://datasheets.kyocera-avx.com/100B.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B3R9BT500XT1KTR-ND,1284-100B3R9BT500XT1KCT-ND,1284-100B3R9BT500XT1KDKR-ND","100B3R9BT500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 3.9PF 500V P90 1111","1,224","5.77","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","3.9 pF","±0.1pF","500V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://datasheets.kyocera-avx.com/100A.pdf","//media.digikey.com/Photos/American%20Technical%20Ceramics/MFG_100Axxxxx150XT.jpg","1284-100A2R2CT150XT1KTR-ND,1284-100A2R2CT150XT1KCT-ND,1284-100A2R2CT150XT1KDKR-ND","100A2R2CT150XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 2.2PF 150V P90 0505","1,780","2.97","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100A","Active","2.2 pF","±0.25pF","150V","P90","-55°C ~ 125°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0505 (1313 Metric)","0.055"" L x 0.055"" W (1.40mm x 1.40mm)","-","0.057"" (1.45mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/100a.pdf","//media.digikey.com/Photos/American%20Technical%20Ceramics/MFG_100Axxxxx150XT.jpg","1284-100A470GT150XT1KTR-ND,1284-100A470GT150XT1KCT-ND,1284-100A470GT150XT1KDKR-ND","100A470GT150XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 47PF 150V P90 0505","803","3.99","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100A","Active","47 pF","±2%","150V","P90","-55°C ~ 125°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0505 (1313 Metric)","0.055"" L x 0.055"" W (1.40mm x 1.40mm)","-","0.057"" (1.45mm)","-","-"
"https://datasheets.kyocera-avx.com/100B.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B271JT200XT1KTR-ND,1284-100B271JT200XT1KCT-ND,1284-100B271JT200XT1KDKR-ND","100B271JT200XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 270PF 200V P90 1111","637","6.44","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","270 pF","±5%","200V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://datasheets.kyocera-avx.com/100B.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B101JTN500XT1KTR-ND,1284-100B101JTN500XT1KCT-ND,1284-100B101JTN500XT1KDKR-ND","100B101JTN500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 100PF 500V P90 1111","737","6.53","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","100 pF","±5%","500V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://datasheets.kyocera-avx.com/100B.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B390GTN500XT1KTR-ND,1284-100B390GTN500XT1KCT-ND,1284-100B390GTN500XT1KDKR-ND","100B390GTN500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 39PF 500V P90 1111","166","7.57","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","39 pF","±2%","500V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/100b.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B151JTN300XT1KTR-ND,1284-100B151JTN300XT1KCT-ND,1284-100B151JTN300XT1KDKR-ND","100B151JTN300XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 150PF 300V P90 1111","75","7.42","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","150 pF","±5%","300V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://datasheets.kyocera-avx.com/100A.pdf","//media.digikey.com/Photos/American%20Technical%20Ceramics/MFG_100Axxxxx150XT.jpg","1284-100A3R0BT150XT1KTR-ND,1284-100A3R0BT150XT1KCT-ND,1284-100A3R0BT150XT1KDKR-ND","100A3R0BT150XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 3PF 150V P90 0505","7","4.66","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100A","Active","3 pF","±0.1pF","150V","P90","-55°C ~ 125°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0505 (1313 Metric)","0.055"" L x 0.055"" W (1.40mm x 1.40mm)","-","0.057"" (1.45mm)","-","-"
"https://datasheets.kyocera-avx.com/600F.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0805%20(1.30mm).jpg","1284-1716-2-ND,1284-1716-1-ND,1284-1716-6-ND","600F151FT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 150PF 250V C0G/NP0 0805","1,303","3.29","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600F","Active","150 pF","±1%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.24mm)","-","0.051"" (1.30mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/800a.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0606%20(1616%20Metric).jpg","1284-1266-2-ND,1284-1266-1-ND,1284-1266-6-ND","800A2R4BT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 2.4PF 250V C0G/NP0 0505","1,640","3.48","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 800A","Active","2.4 pF","±0.1pF","250V","C0G, NP0","-55°C ~ 125°C","Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0505 (1313 Metric)","0.055"" L x 0.055"" W (1.40mm x 1.40mm)","-","0.057"" (1.45mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/100a.pdf","//media.digikey.com/Photos/American%20Technical%20Ceramics/MFG_100Axxxxx150XT.jpg","1284-100A680JT150XT1KTR-ND,1284-100A680JT150XT1KCT-ND,1284-100A680JT150XT1KDKR-ND","100A680JT150XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 68PF 150V P90 0505","8,344","3.74","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100A","Active","68 pF","±5%","150V","P90","-55°C ~ 125°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0505 (1313 Metric)","0.055"" L x 0.055"" W (1.40mm x 1.40mm)","-","0.057"" (1.45mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/100b.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B470JT500XT1KTR-ND,1284-100B470JT500XT1KCT-ND,1284-100B470JT500XT1KDKR-ND","100B470JT500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 47PF 500V P90 1111","1,489","5.4","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","47 pF","±5%","500V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://datasheets.kyocera-avx.com/100B.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B560GT500XT1KTR-ND,1284-100B560GT500XT1KCT-ND,1284-100B560GT500XT1KDKR-ND","100B560GT500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 56PF 500V P90 1111","1,750","5.42","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","56 pF","±2%","500V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://datasheets.kyocera-avx.com/100B.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/1111%20(2828%20Metric).jpg","1284-100B220JT500XT1KTR-ND,1284-100B220JT500XT1KCT-ND,1284-100B220JT500XT1KDKR-ND","100B220JT500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 22PF 500V P90 1111","1,682","5.99","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100B","Active","22 pF","±5%","500V","P90","-55°C ~ 175°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","1111 (2828 Metric)","0.110"" L x 0.110"" W (2.79mm x 2.79mm)","-","0.102"" (2.59mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/100a.pdf","//media.digikey.com/Photos/American%20Technical%20Ceramics/MFG_100Axxxxx150XT.jpg","1284-100A330JT150XT1KTR-ND,1284-100A330JT150XT1KCT-ND,1284-100A330JT150XT1KDKR-ND","100A330JT150XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 33PF 150V P90 0505","135","3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100A","Active","33 pF","±5%","150V","P90","-55°C ~ 125°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0505 (1313 Metric)","0.055"" L x 0.055"" W (1.40mm x 1.40mm)","-","0.057"" (1.45mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/100a.pdf","//media.digikey.com/Photos/American%20Technical%20Ceramics/MFG_100Axxxxx150XT.jpg","1284-1595-2-ND,1284-1595-1-ND,1284-1595-6-ND","100A101GT150XT","American Technical Ceramics","American Technical Ceramics","CAP CER 100PF 150V P90 0505","26","4.95","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Porcelain Superchip® ATC 100A","Active","100 pF","±2%","150V","P90","-55°C ~ 125°C","High Q, Low Loss, Low ESL","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0505 (1313 Metric)","0.055"" L x 0.055"" W (1.40mm x 1.40mm)","-","0.057"" (1.45mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/600l.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0402%20(1005%20Metric).jpg","1284-1087-2-ND,1284-1087-1-ND,1284-1087-6-ND","600L0R4AT200T","American Technical Ceramics","American Technical Ceramics","CAP CER 0.4PF 200V C0G/NP0 0402","40,958","1.16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600L","Active","0.4 pF","±0.05pF","200V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)","-","0.024"" (0.60mm)","-","-"
"https://datasheets.kyocera-avx.com/600F.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0805%20(1.30mm).jpg","1284-1053-2-ND,1284-1053-1-ND,1284-1053-6-ND","600F390JT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 39PF 250V C0G/NP0 0805","19,782","0.96","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600F","Active","39 pF","±5%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.24mm)","-","0.051"" (1.30mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/600s.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0603%20(1608%20Metric).jpg","1284-1376-2-ND,1284-1376-1-ND,1284-1376-6-ND","600S680GT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 68PF 250V C0G/NP0 0603","4,018","1.82","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600S","Active","68 pF","±2%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-"
"https://datasheets.kyocera-avx.com/800R.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0709%20(1823%20Metric).jpg","1284-800R100JT500XT1KTR-ND,1284-800R100JT500XT1KCT-ND,1284-800R100JT500XT1KDKR-ND","800R100JT500XT1K","American Technical Ceramics","American Technical Ceramics","CAP CER 10PF 500V C0G/NP0 0709","2,176","4.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 800R","Active","10 pF","±5%","500V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss","-","RF, Microwave, High Frequency","-","Surface Mount, MLCC","0709 (1823 Metric)","0.070"" L x 0.090"" W (1.78mm x 2.29mm)","-","0.115"" (2.92mm)","-","-"
"https://datasheets.kyocera-avx.com/600S.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0603%20(1608%20Metric).jpg","1284-1373-2-ND,1284-1373-1-ND,1284-1373-6-ND","600S430GT250XT","American Technical Ceramics","American Technical Ceramics","CAP CER 43PF 250V C0G/NP0 0603","842","1.82","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600S","Active","43 pF","±2%","250V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.032"" W (1.60mm x 0.81mm)","-","0.035"" (0.89mm)","-","-"
"https://datasheets.kyocera-avx.com/600L.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0402%20(1005%20Metric).jpg","1284-1131-2-ND,1284-1131-1-ND,1284-1131-6-ND","600L5R6AT200T","American Technical Ceramics","American Technical Ceramics","CAP CER 5.6PF 200V C0G/NP0 0402","991","1.84","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600L","Active","5.6 pF","±0.05pF","200V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)","-","0.024"" (0.60mm)","-","-"
"https://datasheets.kyocera-avx.com/600L.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0402%20(1005%20Metric).jpg","1284-1925-2-ND,1284-1925-1-ND,1284-1925-6-ND","600L5R1BT200T","American Technical Ceramics","American Technical Ceramics","CAP CER 5.1PF 200V NP0 0402","17,474","1.67","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600L","Active","5.1 pF","±0.1pF","200V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)","-","0.024"" (0.60mm)","-","-"
"https://atceramics.com/userFiles/uploads/pdfs/600l.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0402%20(1005%20Metric).jpg","1284-1919-2-ND,1284-1919-1-ND,1284-1919-6-ND","600L2R2AT200T","American Technical Ceramics","American Technical Ceramics","CAP CER 2.2PF 200V NP0 0402","28,302","1.36","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600L","Active","2.2 pF","±0.05pF","200V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)","-","0.024"" (0.60mm)","-","-"
"https://datasheets.kyocera-avx.com/600L.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0402%20(1005%20Metric).jpg","1284-1927-2-ND,1284-1927-1-ND,1284-1927-6-ND","600L6R2AT200T","American Technical Ceramics","American Technical Ceramics","CAP CER 6.2PF 200V NP0 0402","2,633","2.47","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600L","Active","6.2 pF","±0.05pF","200V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)","-","0.024"" (0.60mm)","-","-"
"https://datasheets.kyocera-avx.com/600L.pdf","//media.digikey.com/Renders/American%20Technical%20Ceramics%20Renders/0402%20(1005%20Metric).jpg","1284-1910-2-ND,1284-1910-1-ND,1284-1910-6-ND","600L180GT200T","American Technical Ceramics","American Technical Ceramics","CAP CER 18PF 200V NP0 0402","6,550","1.6","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","ATC 600L","Active","18 pF","±2%","200V","C0G, NP0","-55°C ~ 125°C","High Q, Low Loss, Ultra Low ESR","-","RF, Microwave, High Frequency, Bypass, Decoupling","-","Surface Mount, MLCC","0402 (1005 Metric)","0.040"" L x 0.020"" W (1.02mm x 0.51mm)","-","0.024"" (0.60mm)","-","-"
