Datasheet,Image,DK Part #,MfrPartNum,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,"Part Status","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Operating Temperature","Polarization","Ratings","Applications","Ripple Current @ Low Frequency","Ripple Current @ High Frequency","Impedance","Lead Spacing","Size / Dimension","Height - Seated (Max)","Surface Mount Land Size","Mounting Type","Package / Case"
"https://www.rubycon.co.jp/wp-content/uploads/catalog-aluminum/ZLQ.pdf","//media.digikey.com/Photos/Rubycon/MFG_ZLQ-Series.jpg","1189-3649-ND","25ZLQ1500MEFC10X25","Rubycon","Rubycon","CAP ALUM 1500UF 20% 25V RADIAL","922","0.92","0","1","Bulk","ZLQ","Active","1500 µF","±20%","25 V","-","5000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","1.5 A @ 120 Hz","2.5 A @ 100 kHz","15 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.063"" (27.00mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-ubt.pdf","//media.digikey.com/Photos/Nichicon%20Photos/BT%20SERIES%2013.50mm.JPG","493-4511-1-ND,493-4511-3-ND","UBT1J220MPD1TD","Nichicon","Nichicon","CAP ALUM 22UF 20% 63V RADIAL","3,907","0.8","0","1","Cut Tape (CT),Tape & Box (TB)","UBT","Active","22 µF","±20%","63 V","-","2000 Hrs @ 125°C","-40°C ~ 125°C","Polar","-","Automotive","65 mA @ 120 Hz","130 mA @ 100 kHz","2 Ohms","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.531"" (13.50mm)","-","Through Hole","Radial, Can"
"https://www.rubycon.co.jp/wp-content/uploads/catalog-aluminum/ZLH.pdf","//media.digikey.com/photos/Rubycon/50ZLH27MEFC5X11.JPG","1189-1879-ND","10ZLH150MEFC5X11","Rubycon","Rubycon","CAP ALUM 150UF 20% 10V RADIAL","2,753","0.3","0","1","Bulk","ZLH","Active","150 µF","±20%","10 V","-","6000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","172.5 mA @ 120 Hz","345 mA @ 100 kHz","220 mOhms","0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
"https://www.rubycon.co.jp/wp-content/uploads/catalog-aluminum/ZLG.pdf","//media.digikey.com/Photos/Rubycon/ZLG%20SERIES%208x13mm.JPG","1189-2350-ND","6.3ZLG560MEFC8X11.5","Rubycon","Rubycon","CAP ALUM 560UF 20% 6.3V RADIAL","3,986","0.47","0","1","Bulk","ZLG","Active","560 µF","±20%","6.3 V","-","3000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","550 mA @ 120 Hz","1 A @ 100 kHz","36 mOhms","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.512"" (13.00mm)","-","Through Hole","Radial, Can"
"https://industrial.panasonic.com/ww/products/pt/aluminum-cap-lead/models/EEUFC1J820","//media.digikey.com/photos/Panasonic%20Photos/FC%20SERIES%2012.5,10.jpg","P11270-ND","EEU-FC1J820","Panasonic Electronic Components","Panasonic Electronic Components","CAP ALUM 82UF 20% 63V RADIAL","7,553","0.65","0","1","Bulk","FC","Active","82 µF","±20%","63 V","-","3000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","347.8 mA @ 120 Hz","535 mA @ 100 kHz","256 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
"https://www.rubycon.co.jp/wp-content/uploads/catalog-aluminum/ZL.pdf","//media.digikey.com/photos/Rubycon/25ZL330MEFC10X12.5.JPG","1189-3972-ND","10ZL1500MEFC10X23","Rubycon","Rubycon","CAP ALUM 1500UF 20% 10V RADIAL","10,751","0.71","0","1","Bulk","ZL","Active","1500 µF","±20%","10 V","-","4000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","1.29 A @ 120 Hz","2.15 A @ 100 kHz","22 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.984"" (25.00mm)","-","Through Hole","Radial, Can"
"https://industrial.panasonic.com/cdbs/www-data/pdf/RDF0000/ABA0000C1259.pdf","//media.digikey.com/Photos/Panasonic%20Photos/EEU-FR0J122.jpg","P14364-ND","EEU-FR0J182","Panasonic Electronic Components","Panasonic Electronic Components","CAP ALUM 1800UF 20% 6.3V RADIAL","993","0.72","0","1","Bulk","FR-A","Active","1800 µF","±20%","6.3 V","-","8000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","1.432 A @ 120 Hz","1.79 A @ 100 kHz","28 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.689"" (17.50mm)","-","Through Hole","Radial, Can"
"https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KZELL-e.PDF","//media.digikey.com/Photos/United%20Chemi-Con%20Photos/KZE8-SERIES.jpg","565-1643-ND","EKZE100ELL471MHB5D","United Chemi-Con","United Chemi-Con","CAP ALUM 470UF 20% 10V RADIAL","55","0.79","0","1","Bulk","KZE","Active","470 µF","±20%","10 V","-","3000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","380 mA @ 120 Hz","760 mA @ 100 kHz","72 mOhms","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.512"" (13.00mm)","-","Through Hole","Radial, Can"
"https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/LXYLL-e.PDF","//media.digikey.com/Photos/United%20Chemi-Con%20Photos/ELXY630ELL560MJC5S.JPG","565-1793-ND","ELXY250ELL181MJC5S","United Chemi-Con","United Chemi-Con","CAP ALUM 180UF 20% 25V RADIAL","1,107","0.79","0","1","Bulk","LXY","Active","180 µF","±20%","25 V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","250 mA @ 120 Hz","625 mA @ 100 kHz","120 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.551"" (14.00mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-upw.pdf","//media.digikey.com/photos/Nichicon%20Photos/PW%20SERIES%2020.0%208D,10D%20996-999.jpg","493-1749-ND","UPW1A152MPD","Nichicon","Nichicon","CAP ALUM 1500UF 20% 10V RADIAL","3,400","0.8","0","1","Bulk","UPW","Active","1500 µF","±20%","10 V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","1.037 A @ 120 Hz","1.22 A @ 100 kHz","52 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.787"" (20.00mm)","-","Through Hole","Radial, Can"
"//media.digikey.com/pdf/Data%20Sheets/United%20Chemi-Con%20PDFs/KY_Series_DS.pdf","//media.digikey.com/photos/United%20Chemi-Con%20Photos/KY%20SERIES%2020H,10D.jpg","565-1606-ND","EKY-500ELL271MJ20S","United Chemi-Con","United Chemi-Con","CAP ALUM 270UF 20% 50V RADIAL","2,164","0.85","0","1","Bulk","KY","Active","270 µF","±20%","50 V","-","7000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","610 mA @ 120 Hz","1.22 A @ 100 kHz","60 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.787"" (20.00mm)","-","Through Hole","Radial, Can"
"https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KZELL-e.PDF","//media.digikey.com/Photos/United%20Chemi-Con%20Photos/KZE10-SERIES.jpg","565-1631-ND","EKZE6R3ELL122MJ16S","United Chemi-Con","United Chemi-Con","CAP ALUM 1200UF 20% 6.3V RADIAL","58,445","0.89","0","1","Bulk","KZE","Active","1200 µF","±20%","6.3 V","-","4000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","858 mA @ 120 Hz","1.43 A @ 100 kHz","38 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.630"" (16.00mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-upj.pdf","//media.digikey.com/Photos/Nichicon%20Photos/PJ%20Series%2018mm.JPG","493-15659-ND","UPJ1K221MHD6","Nichicon","Nichicon","CAP ALUM 220UF 20% 80V RADIAL","4,028","1.29","0","1","Bulk","UPJ","Active","220 µF","±20%","80 V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","643 mA @ 120 Hz","881 mA @ 10 kHz","130 mOhms","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","0.650"" (16.50mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-upm.pdf","//media.digikey.com/Photos/Nichicon%20Photos/PM%20Series%2010mm.JPG","493-5226-1-ND,493-5226-3-ND","UPM1C391MPD6TD","Nichicon","Nichicon","CAP ALUM 390UF 20% 16V RADIAL","1,614","0.63","0","1","Cut Tape (CT),Tape & Box (TB)","UPM","Active","390 µF","±20%","16 V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","570 mA @ 120 Hz","730 mA @ 10 kHz","100 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.669"" (17.00mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-uhd.pdf","//media.digikey.com/Photos/Nichicon%20Photos/UHD1A101MDD.jpg","493-15209-ND","UHD1H220MDD","Nichicon","Nichicon","CAP ALUM 22UF 20% 50V RADIAL","4,166","0.37","0","1","Bulk","UHD","Active","22 µF","±20%","50 V","-","2000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","130.9 mA @ 120 Hz","238 mA @ 100 kHz","340 mOhms","0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
"https://industrial.panasonic.com/cdbs/www-data/pdf/RDF0000/ABA0000C1255.pdf","//media.digikey.com/Photos/Panasonic%20Photos/EEU-FS1K680.JPG","PCE5204-ND","EEU-FS1K680","Panasonic Electronic Components","Panasonic Electronic Components","CAP ALUM 68UF 20% 80V RADIAL","2,938","0.79","0","1","Bulk","FS-A","Active","68 µF","±20%","80 V","-","8000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","413 mA @ 120 Hz","590 mA @ 100 kHz","112 mOhms","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.650"" (16.50mm)","-","Through Hole","Radial, Can"
"https://api.kemet.com/component-edge/download/datasheet/ESW107M010AC3AA.pdf","//media.digikey.com/Photos/Kemet Photos/MFG_series_esw.jpg","399-ESW107M010AC3AA-ND","ESW107M010AC3AA","KEMET","KEMET","CAP ALUM 100UF 20% 10V RADIAL","8,961","0.28","0","1","Box","ESW","Active","100 µF","±20%","10 V","-","3000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","84 mA @ 120 Hz","210 mA @ 100 kHz","580 mOhms","0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
"https://www.vishay.com/docs/28423/250rmi-v.pdf","//media.digikey.com/Photos/Vishay%20Beyschlag%20Photos/MFG_MAL2250XXXXXE3.jpg","56-MAL225051102E3-ND","MAL225051102E3","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP ALUM 1000UF 20% 50V RADIAL","294","3.44","0","1","Box","250 RMI-V","Active","1000 µF","±20%","50 V","-","10000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Audio, Automotive","1.368 A @ 100 Hz","1.8 A @ 100 kHz","34 mOhms","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.063"" (27.00mm)","-","Through Hole","Radial, Can"
"https://www.vishay.com/docs/28465/190rtl.pdf","//media.digikey.com/Photos/Vishay%20BC%20Photos/MAL219-Radial,%20Can.JPG","56-MAL219050182E3-ND","MAL219050182E3","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP ALUM 1800UF 20% 35V RADIAL","250","3.6","0","1","Bulk","190 RTL","Active","1800 µF","±20%","35 V","-","5000 Hrs @ 125°C","-55°C ~ 125°C","Polar","AEC-Q200","Automotive, High Temperature Reflow","1.71 A @ 100 Hz","2.63 A @ 100 kHz","22 mOhms","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.063"" (27.00mm)","-","Through Hole","Radial, Can"
"https://www.we-online.com/katalog/datasheet/860160373018.pdf","//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WCAP-ATLL.jpg","732-9471-1-ND,732-9471-3-ND","860160373018","Würth Elektronik","Würth Elektronik","CAP ALUM 270UF 20% 16V RADIAL","1,302","0.32","0","1","Cut Tape (CT),Tape & Box (TB)","WCAP-ATLL","Active","270 µF","±20%","16 V","-","3000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","313.2 mA @ 120 Hz","540 mA @ 100 kHz","420 mOhms","0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.650"" (16.50mm)","-","Through Hole","Radial, Can"
"https://www.we-online.com/katalog/datasheet/860160674021.pdf","//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_WCAP-ATLL.jpg","732-9599-1-ND,732-9599-3-ND","860160674021","Würth Elektronik","Würth Elektronik","CAP ALUM 100UF 20% 50V RADIAL","1,081","0.38","0","1","Cut Tape (CT),Tape & Box (TB)","WCAP-ATLL","Active","100 µF","±20%","50 V","-","4000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","280.8 mA @ 120 Hz","540 mA @ 100 kHz","280 mOhms","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.512"" (13.00mm)","-","Through Hole","Radial, Can"
"https://industrial.panasonic.com/ww/products/pt/aluminum-cap-lead/models/EEUFC1H2R2B","//media.digikey.com/Photos/Panasonic%20Photos/EEU-FC2A4R7.JPG","P19656CT-ND,P19656TB-ND","EEU-FC1H2R2B","Panasonic Electronic Components","Panasonic Electronic Components","CAP ALUM 2.2UF 20% 50V RADIAL","1,125","0.39","0","1","Cut Tape (CT),Tape & Box (TB)","FC","Active","2.2 µF","±20%","50 V","-","1000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","29.25 mA @ 120 Hz","45 mA @ 100 kHz","1.8 Ohms","0.197"" (5.00mm)","0.197"" Dia (5.00mm)","0.571"" (14.50mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-upw.pdf","//media.digikey.com/Photos/Nichicon%20Photos/PW%20SERIES%206.30mm.JPG","493-11487-1-ND,493-11487-3-ND","UPW0J151MED1TD","Nichicon","Nichicon","CAP ALUM 150UF 20% 6.3V RADIAL","1,718","0.41","0","1","Cut Tape (CT),Tape & Box (TB)","UPW","Active","150 µF","±20%","6.3 V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","188.5 mA @ 120 Hz","290 mA @ 100 kHz","250 mOhms","0.098"" (2.50mm)","0.248"" Dia (6.30mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-upm.pdf","//media.digikey.com/Photos/Nichicon%20Photos/PM%20Series%2012.50-27mm.JPG","493-5234-1-ND,493-5234-3-ND","UPM1E122MHD1TO","Nichicon","Nichicon","CAP ALUM 1200UF 20% 25V RADIAL","1,062","1.48","0","1","Cut Tape (CT),Tape & Box (TB)","UPM","Active","1200 µF","±20%","25 V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","1.55 A @ 120 Hz","1.76 A @ 10 kHz","32 mOhms","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","1.063"" (27.00mm)","-","Through Hole","Radial, Can"
"https://www.rubycon.co.jp/wp-content/uploads/catalog-aluminum/YXF.pdf","//media.digikey.com/Photos/Rubycon/50YXF22MEFC5X11.JPG","1189-1878-ND","50YXF1MEFC5X11","Rubycon","Rubycon","CAP ALUM 1UF 20% 50V RADIAL","735","0.27","0","1","Bulk","YXF","Active","1 µF","±20%","50 V","-","5000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","10.5 mA @ 120 Hz","30 mA @ 100 kHz","4 Ohms","0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
"https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KYALL-e.PDF","//media.digikey.com/Photos/United%20Chemi-Con%20Photos/EKYA101ELL1R0ME11D.jpg","565-5157-ND","EKYA101ELL1R0ME11D","United Chemi-Con","United Chemi-Con","CAP ALUM 1UF 20% 100V RADIAL","919","0.44","0","1","Bulk","KYA","Active","1 µF","±20%","100 V","-","5000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","8 mA @ 120 Hz","20 mA @ 100 kHz","4.5 Ohms","0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
"https://www.rubycon.co.jp/wp-content/uploads/catalog-aluminum/YXG.pdf","//media.digikey.com/photos/Rubycon/25YXG470MEFC10X16.JPG","1189-1735-ND","25YXG470MEFC10X16","Rubycon","Rubycon","CAP ALUM 470UF 20% 25V RADIAL","160","0.47","0","1","Bulk","YXG","Active","470 µF","±20%","25 V","-","5000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","665.5 mA @ 120 Hz","1.21 A @ 100 kHz","60 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.689"" (17.50mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-upw.pdf","//media.digikey.com/photos/Nichicon%20Photos/PW%20SERIES%2011.5%208D%20996-999.jpg","493-1934-ND","UPW1J470MPD","Nichicon","Nichicon","CAP ALUM 47UF 20% 63V RADIAL","877","0.5","0","1","Bulk","UPW","Active","47 µF","±20%","63 V","-","3000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","121.5 mA @ 120 Hz","405 mA @ 100 kHz","342 mOhms","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.453"" (11.50mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-ups.pdf","//media.digikey.com/Photos/Nichicon%20Photos/PS%20Series%208mm.jpg","UPS1E221MPD-ND","UPS1E221MPD","Nichicon","Nichicon","CAP ALUM 220UF 20% 25V RADIAL","897","0.51","0","1","Bulk","UPS","Active","220 µF","±20%","25 V","-","2000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","205 mA @ 120 Hz","410 mA @ 100 kHz","280 mOhms","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.453"" (11.50mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-upw.pdf","//media.digikey.com/photos/Nichicon%20Photos/PW%20SERIES%2020.0%208D,10D%20996-999.jpg","493-1829-ND","UPW1E681MPD","Nichicon","Nichicon","CAP ALUM 680UF 20% 25V RADIAL","798","0.84","0","1","Bulk","UPW","Active","680 µF","±20%","25 V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","915 mA @ 120 Hz","1.22 A @ 100 kHz","52 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.787"" (20.00mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-uhw.pdf","//media.digikey.com/Photos/Nichicon%20Photos/HW%20Series%2022mm.JPG","493-6852-ND","UHW1V561MPD","Nichicon","Nichicon","CAP ALUM 560UF 20% 35V RADIAL","320","0.91","0","1","Bulk","UHW","Active","560 µF","±20%","35 V","-","10000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","1 A @ 120 Hz","2.5 A @ 100 kHz","19 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.866"" (22.00mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-uhw.pdf","//media.digikey.com/Photos/Nichicon%20Photos/HW%20Series%2027mm.JPG","493-6884-ND","UHW0J332MPD","Nichicon","Nichicon","CAP ALUM 3300UF 20% 6.3V RADIAL","369","1.44","0","1","Bulk","UHW","Active","3300 µF","±20%","6.3 V","-","10000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","2.175 A @ 120 Hz","2.9 A @ 100 kHz","17 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.063"" (27.00mm)","-","Through Hole","Radial, Can"
"https://www.rubycon.co.jp/wp-content/uploads/catalog-aluminum/YXF.pdf","//media.digikey.com/Photos/Rubycon/YXF-SERIES-16x27mm.jpg","1189-2315-ND","50YXF1000MEFC16X25","Rubycon","Rubycon","CAP ALUM 1000UF 20% 50V RADIAL","526","1.88","0","1","Bulk","YXF","Active","1000 µF","±20%","50 V","-","10000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","1.388 A @ 120 Hz","1.85 A @ 100 kHz","34 mOhms","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.063"" (27.00mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-upj.pdf","//media.digikey.com/Photos/Nichicon%20Photos/PJ%20Series%2016.50mm.JPG","493-5112-1-ND,493-5112-3-ND","UPJ1V181MPD6TD","Nichicon","Nichicon","CAP ALUM 180UF 20% 35V RADIAL","687","0.58","0","1","Cut Tape (CT),Tape & Box (TB)","UPJ","Active","180 µF","±20%","35 V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","500 mA @ 120 Hz","700 mA @ 10 kHz","180 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.650"" (16.50mm)","-","Through Hole","Radial, Can"
"https://industrial.panasonic.com/cdbs/www-data/pdf/RDF0000/ABA0000C1259.pdf","//media.digikey.com/Photos/Panasonic%20Photos/EEU-FR0J122.jpg","P15307CT-ND,P15307TB-ND","EEU-FR0J182B","Panasonic Electronic Components","Panasonic Electronic Components","CAP ALUM 1800UF 20% 6.3V RADIAL","515","0.85","0","1","Cut Tape (CT),Tape & Box (TB)","FR-A","Active","1800 µF","±20%","6.3 V","-","8000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","1.432 A @ 120 Hz","1.79 A @ 100 kHz","28 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.689"" (17.50mm)","-","Through Hole","Radial, Can"
"https://industrial.panasonic.com/ww/products/pt/aluminum-cap-lead/models/EEUFC1C102B","//media.digikey.com/Photos/Panasonic%20Photos/EEU-FC1H101.JPG","P19633CT-ND,P19633TB-ND","EEU-FC1C102B","Panasonic Electronic Components","Panasonic Electronic Components","CAP ALUM 1000UF 20% 16V RADIAL","568","0.96","0","1","Cut Tape (CT),Tape & Box (TB)","FC","Active","1000 µF","±20%","16 V","-","3000 Hrs @ 105°C","-55°C ~ 105°C","Polar","AEC-Q200","Automotive","1.08 A @ 120 Hz","1.44 A @ 100 kHz","45 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.063"" (27.00mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-upm.pdf","//media.digikey.com/Photos/Nichicon%20Photos/PM%20Series%2012.50mm.JPG","493-12002-1-ND,493-12002-3-ND","UPM1E561MHD6TO","Nichicon","Nichicon","CAP ALUM 560UF 20% 25V RADIAL","612","0.91","0","1","Cut Tape (CT),Tape & Box (TB)","UPM","Active","560 µF","±20%","25 V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","860 mA @ 120 Hz","1.06 A @ 10 kHz","60 mOhms","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","0.669"" (17.00mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-upj.pdf","//media.digikey.com/Photos/Nichicon%20Photos/PJ%20Series%2021mm.JPG","493-17025-ND","UPJ1C471MPD","Nichicon","Nichicon","CAP ALUM 470UF 20% 16V RADIAL","290","0.52","0","1","Bulk","UPJ","Active","470 µF","±20%","16 V","-","3000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","615 mA @ 120 Hz","770 mA @ 10 kHz","140 mOhms","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.827"" (21.00mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-upw.pdf","//media.digikey.com/photos/Nichicon%20Photos/PW%20SERIES%2011.5%208D%20996-999.jpg","493-1968-ND","UPW2A150MPD","Nichicon","Nichicon","CAP ALUM 15UF 20% 100V RADIAL","253","0.57","0","1","Bulk","UPW","Active","15 µF","±20%","100 V","-","3000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","54 mA @ 120 Hz","180 mA @ 100 kHz","830 mOhms","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.453"" (11.50mm)","-","Through Hole","Radial, Can"
"https://www.nichicon.co.jp/english/products/pdfs/e-upw.pdf","//media.digikey.com/photos/Nichicon%20Photos/PW%20SERIES%2012.5%2010D%20996-999.jpg","493-1706-ND","UPW0J821MPD6","Nichicon","Nichicon","CAP ALUM 820UF 20% 6.3V RADIAL","252","0.68","0","1","Bulk","UPW","Active","820 µF","±20%","6.3 V","-","5000 Hrs @ 105°C","-55°C ~ 105°C","Polar","-","General Purpose","566.25 mA @ 120 Hz","755 mA @ 100 kHz","90 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.492"" (12.50mm)","-","Through Hole","Radial, Can"
"https://www.rubycon.co.jp/wp-content/uploads/catalog-aluminum/YXG.pdf","//media.digikey.com/Photos/Rubycon/6.3YXG1500MEFC10X20.JPG","1189-1760-ND","6.3YXG1500MEFC10X20","Rubycon","Rubycon","CAP ALUM 1500UF 20% 6.3V RADIAL","720","0.72","0","1","Bulk","YXG","Active","1500 µF","±20%","6.3 V","-","5000 Hrs @ 105°C","-40°C ~ 105°C","Polar","-","General Purpose","840 mA @ 120 Hz","1.4 A @ 100 kHz","46 mOhms","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.866"" (22.00mm)","-","Through Hole","Radial, Can"
